animal_number;responder;location;visit_time;duration;weight;feed_intake
213497;984000010113497;2;25/07/2026 21.13;1074;95429;607
213497;984000010113497;2;26/07/2026 02.26;867;95966;539
213497;984000010113497;2;26/07/2026 12.49;836;96261;477
213497;984000010113497;2;26/07/2026 21.04;1414;95881;706
213497;984000010113497;2;27/07/2026 02.47;591;95191;338
213497;984000010113497;2;27/07/2026 05.00;482;96384;263
213497;984000010113497;2;27/07/2026 06.09;497;96783;319
213497;984000010113497;2;27/07/2026 17.44;834;94417;570
213497;984000010113497;2;27/07/2026 22.03;663;98789;484
213497;984000010113497;2;28/07/2026 10.35;75;96002;23
213497;984000010113497;2;28/07/2026 10.41;590;96014;373
213497;984000010113497;2;28/07/2026 16.09;796;97735;544
213497;984000010113497;2;28/07/2026 16.56;648;96930;380
213497;984000010113497;2;28/07/2026 22.28;675;97414;423
213497;984000010113497;2;29/07/2026 05.35;673;98168;425
213497;984000010113497;2;29/07/2026 11.27;711;98180;517
213497;984000010113497;2;29/07/2026 23.35;800;97203;476
213497;984000010113497;2;30/07/2026 00.01;563;96914;343
213497;984000010113497;2;30/07/2026 08.05;141;97579;34
213497;984000010113497;2;30/07/2026 08.14;583;98416;349
213497;984000010113497;2;30/07/2026 16.02;828;98593;535
213497;984000010113497;2;30/07/2026 23.31;644;98554;452
213497;984000010113497;2;31/07/2026 01.44;528;99560;354
213497;984000010113497;2;31/07/2026 07.41;570;98321;353
213497;984000010113497;2;31/07/2026 13.54;263;98243;107
213497;984000010113497;2;31/07/2026 15.59;286;98448;83
213497;984000010113497;2;31/07/2026 16.08;538;99836;332
213497;984000010113497;2;31/07/2026 20.38;747;98405;476
213497;984000010113497;2;01/08/2026 05.57;1182;100042;849
213497;984000010113497;2;01/08/2026 10.29;220;100223;130
213497;984000010113497;2;01/08/2026 18.19;575;100131;338
213497;984000010113497;2;02/08/2026 02.37;371;96833;78
213497;984000010113497;2;02/08/2026 07.34;625;98249;289
213497;984000010113497;2;02/08/2026 07.59;639;98344;419
213497;984000010113497;2;02/08/2026 10.38;149;99466;74
213497;984000010113497;2;02/08/2026 10.44;471;99842;394
213497;984000010113497;2;02/08/2026 16.59;643;101102;460
213497;984000010113497;2;02/08/2026 18.39;546;100726;382
213497;984000010113497;2;02/08/2026 21.36;498;100992;353
213497;984000010113497;2;03/08/2026 03.14;473;101314;339
213497;984000010113497;2;03/08/2026 14.05;204;97955;72
213497;984000010113497;2;03/08/2026 14.12;561;99448;358
213497;984000010113497;2;03/08/2026 16.05;210;97379;82
213497;984000010113497;2;03/08/2026 17.02;160;99307;13
213497;984000010113497;2;03/08/2026 17.09;563;100165;356
213497;984000010113497;2;03/08/2026 21.24;547;103546;348
213497;984000010113497;2;03/08/2026 21.41;449;101568;319
213497;984000010113497;2;04/08/2026 08.29;458;100272;100
213497;984000010113497;2;04/08/2026 11.11;859;101751;528
213497;984000010113497;2;04/08/2026 12.25;515;103210;321
213497;984000010113497;2;05/08/2026 03.46;730;101901;408
213497;984000010113497;2;05/08/2026 06.24;666;99966;472
213497;984000010113497;2;05/08/2026 09.04;660;101800;415
213497;984000010113497;2;05/08/2026 10.02;397;101550;266
213497;984000010113497;2;05/08/2026 20.17;316;104717;107
213497;984000010113497;2;05/08/2026 20.30;602;101624;370
213497;984000010113497;2;05/08/2026 20.48;473;102254;310
213497;984000010113497;2;05/08/2026 21.43;179;99884;92
213497;984000010113497;2;06/08/2026 05.44;625;103998;452
213497;984000010113497;2;06/08/2026 14.02;642;103642;420
213497;984000010113497;2;06/08/2026 20.47;712;102624;471
213497;984000010113497;2;06/08/2026 21.32;561;102009;366
213497;984000010113497;2;07/08/2026 04.31;621;104361;412
213497;984000010113497;2;07/08/2026 08.43;679;104762;508
213497;984000010113497;2;07/08/2026 09.45;176;102769;118
213497;984000010113497;2;07/08/2026 15.41;475;105104;348
213497;984000010113497;2;07/08/2026 16.07;473;105302;348
213497;984000010113497;2;08/08/2026 04.31;143;102476;52
213497;984000010113497;2;08/08/2026 10.39;722;103748;440
