animal_number;responder;location;visit_time;duration;weight (g);feed_intake;Unnamed: 7;Unnamed: 8;Unnamed: 9
110821;984000010110821;1;12/07/2026 22.05;1307;59597;489;;;
110821;984000010110821;1;13/07/2026 04.51;1253;60089;544;;;
110821;984000010110821;1;13/07/2026 13.15;1173;60994;415;;;
110821;984000010110821;1;13/07/2026 15.53;703;61496;240;;;
110821;984000010110821;1;13/07/2026 21.58;1051;61209;444;;;
110821;984000010110821;1;14/07/2026 03.52;1110;61085;525;;;
110821;984000010110821;1;14/07/2026 08.23;964;61979;386;;;
110821;984000010110821;1;14/07/2026 14.35;748;62608;224;;;
110821;984000010110821;1;14/07/2026 16.31;1267;62912;593;;;
110821;984000010110821;1;14/07/2026 22.05;1457;64145;738;;;
110821;984000010110821;1;15/07/2026 08.06;1354;64258;601;;;
110821;984000010110821;1;15/07/2026 14.52;1228;64411;521;;;
110821;984000010110821;1;15/07/2026 20.13;1418;65685;678;;;
110821;984000010110821;1;16/07/2026 04.22;1167;64752;498;;;
110821;984000010110821;1;16/07/2026 08.36;570;66153;121;;;
110821;984000010110821;1;16/07/2026 09.24;785;66325;284;;;
110821;984000010110821;1;16/07/2026 13.31;1203;65670;408;;;
110821;984000010110821;1;16/07/2026 18.13;668;65677;203;;;
110821;984000010110821;1;16/07/2026 21.44;624;66468;281;;;
110821;984000010110821;1;17/07/2026 02.10;1035;66997;500;;;
110821;984000010110821;1;17/07/2026 07.17;1426;67616;595;;;
110821;984000010110821;1;17/07/2026 12.15;1470;68254;676;;;
110821;984000010110821;1;17/07/2026 18.08;1339;67846;542;;;
110821;984000010110821;1;18/07/2026 00.01;1364;68212;767;;;
110821;984000010110821;1;18/07/2026 07.54;698;68626;291;;;
110821;984000010110821;1;18/07/2026 10.16;877;69485;387;;;
110821;984000010110821;1;18/07/2026 13.36;1759;69871;752;;;
110821;984000010110821;1;18/07/2026 15.30;83;70525;1;;;
110821;984000010110821;1;18/07/2026 16.08;25;;4;;;
110821;984000010110821;1;18/07/2026 20.47;1591;70026;798;;;
110821;984000010110821;1;19/07/2026 04.06;709;69899;300;;;
110821;984000010110821;1;19/07/2026 09.18;1191;69643;467;;;
110821;984000010110821;1;19/07/2026 11.09;792;71210;321;;;
110821;984000010110821;1;19/07/2026 14.07;1184;71191;415;;;
110821;984000010110821;1;19/07/2026 14.47;88;72124;4;;;
110821;984000010110821;1;19/07/2026 19.01;1733;72130;971;;;
110821;984000010110821;1;20/07/2026 00.20;953;73430;424;;;
110821;984000010110821;1;20/07/2026 06.01;723;71674;324;;;
110821;984000010110821;1;20/07/2026 09.44;1218;72810;461;;;
110825;984000010110825;1;19/06/2026 11.09;435;37265;131;;;
110825;984000010110825;1;19/06/2026 11.27;488;38173;116;;;
110825;984000010110825;1;19/06/2026 12.44;30;;5;;;
110825;984000010110825;1;19/06/2026 13.48;1648;36022;307;;;
110825;984000010110825;1;19/06/2026 15.25;311;36581;120;;;
110825;984000010110825;1;19/06/2026 17.35;729;36353;240;;;
110825;984000010110825;1;20/06/2026 04.16;851;35643;191;;;
110825;984000010110825;1;20/06/2026 07.29;306;36026;89;;;
110825;984000010110825;1;20/06/2026 09.22;1371;35670;329;;;
110825;984000010110825;1;20/06/2026 11.37;986;36630;203;;;
110825;984000010110825;1;21/06/2026 00.29;1336;34943;399;;;
110825;984000010110825;1;21/06/2026 04.02;1188;36145;334;;;
110825;984000010110825;1;21/06/2026 06.37;325;36021;110;;;
110825;984000010110825;1;21/06/2026 22.29;1955;34963;486;;;
110825;984000010110825;1;22/06/2026 02.05;177;36035;52;;;
110825;984000010110825;1;22/06/2026 02.33;973;36588;218;;;
110825;984000010110825;1;22/06/2026 04.33;363;36485;142;;;
110825;984000010110825;1;22/06/2026 04.41;138;36689;40;;;
110825;984000010110825;1;22/06/2026 08.25;1681;36902;485;;;
110825;984000010110825;1;22/06/2026 09.18;282;37572;47;;;
110825;984000010110825;1;22/06/2026 20.40;1299;36532;295;;;
110825;984000010110825;1;23/06/2026 01.42;607;37366;196;;;
110825;984000010110825;1;23/06/2026 01.59;534;37592;130;;;
110825;984000010110825;1;23/06/2026 05.27;737;37577;191;;;
110825;984000010110825;1;23/06/2026 07.24;705;38097;197;;;
110825;984000010110825;1;23/06/2026 13.36;730;37073;259;;;
110825;984000010110825;1;23/06/2026 14.29;503;67993;139;;;
110825;984000010110825;1;23/06/2026 17.59;144;37649;51;;;
110825;984000010110825;1;23/06/2026 22.15;200;37421;52;;;
110825;984000010110825;1;24/06/2026 00.14;566;37362;162;;;
110825;984000010110825;1;24/06/2026 06.04;1416;37510;353;;;
110825;984000010110825;1;24/06/2026 07.46;553;38576;140;;;
110825;984000010110825;1;24/06/2026 18.25;880;37604;268;;;
110825;984000010110825;1;25/06/2026 00.30;257;37981;74;;;
110825;984000010110825;1;25/06/2026 02.06;423;38152;105;;;
110825;984000010110825;1;25/06/2026 05.53;1195;38479;349;;;
110825;984000010110825;1;25/06/2026 12.14;1325;38493;447;;;
110825;984000010110825;1;25/06/2026 16.25;211;39419;60;;;
110825;984000010110825;1;25/06/2026 17.31;510;39412;141;;;
110825;984000010110825;1;25/06/2026 23.34;821;39317;190;;;
110825;984000010110825;1;26/06/2026 03.29;1034;38798;299;;;
110825;984000010110825;1;26/06/2026 04.44;196;40157;62;;;
110825;984000010110825;1;26/06/2026 07.02;1182;40278;382;;;
110825;984000010110825;1;26/06/2026 12.15;451;57105;123;;;
110825;984000010110825;1;26/06/2026 16.56;1307;40468;358;;;
110825;984000010110825;1;26/06/2026 23.04;452;40572;159;;;
110825;984000010110825;1;27/06/2026 03.58;1479;41090;452;;;
110825;984000010110825;1;27/06/2026 09.51;857;41359;296;;;
110825;984000010110825;1;27/06/2026 11.43;668;41993;222;;;
110825;984000010110825;1;27/06/2026 19.54;848;42366;298;;;
110825;984000010110825;1;28/06/2026 00.47;877;42114;294;;;
110825;984000010110825;1;28/06/2026 04.56;656;42297;200;;;
110825;984000010110825;1;28/06/2026 05.42;630;42508;172;;;
110825;984000010110825;1;28/06/2026 10.36;991;42614;314;;;
110825;984000010110825;1;28/06/2026 18.36;1158;42732;347;;;
110825;984000010110825;1;29/06/2026 00.44;832;44038;282;;;
110825;984000010110825;1;29/06/2026 05.42;1802;42995;555;;;
110825;984000010110825;1;29/06/2026 09.12;649;43935;193;;;
110825;984000010110825;1;29/06/2026 13.29;1001;44716;284;;;
110825;984000010110825;1;29/06/2026 18.06;707;44262;196;;;
110825;984000010110825;1;30/06/2026 00.28;822;44725;232;;;
110825;984000010110825;1;30/06/2026 07.47;1853;44180;648;;;
110825;984000010110825;1;30/06/2026 10.58;521;44486;174;;;
110825;984000010110825;1;30/06/2026 16.57;1117;44942;404;;;
110825;984000010110825;1;01/07/2026 00.13;1334;45917;405;;;
110825;984000010110825;1;01/07/2026 01.18;97;45942;6;;;
110825;984000010110825;1;01/07/2026 05.12;497;46102;184;;;
110825;984000010110825;1;01/07/2026 08.18;884;45898;217;;;
110825;984000010110825;1;01/07/2026 12.24;637;47091;173;;;
110825;984000010110825;1;01/07/2026 17.17;788;47648;234;;;
110825;984000010110825;1;01/07/2026 21.02;595;46769;190;;;
110825;984000010110825;1;01/07/2026 23.16;139;48279;44;;;
110825;984000010110825;1;02/07/2026 04.52;1936;47131;664;;;
110825;984000010110825;1;02/07/2026 09.51;615;47589;209;;;
110825;984000010110825;1;02/07/2026 12.26;170;48035;56;;;
110825;984000010110825;1;02/07/2026 16.34;1197;47887;366;;;
110825;984000010110825;1;02/07/2026 22.06;642;48500;227;;;
110825;984000010110825;1;03/07/2026 01.16;608;48554;221;;;
110825;984000010110825;1;03/07/2026 06.35;1478;47872;597;;;
110825;984000010110825;1;03/07/2026 11.41;502;49271;160;;;
110825;984000010110825;1;03/07/2026 15.15;504;50026;140;;;
110825;984000010110825;1;03/07/2026 18.22;691;49380;279;;;
110825;984000010110825;1;03/07/2026 19.54;363;49577;132;;;
110825;984000010110825;1;03/07/2026 22.38;343;50179;111;;;
110825;984000010110825;1;04/07/2026 00.33;1202;50283;306;;;
110825;984000010110825;1;04/07/2026 03.13;604;50079;224;;;
110825;984000010110825;1;04/07/2026 10.12;1120;48284;501;;;
110825;984000010110825;1;04/07/2026 14.48;104;50127;24;;;
110825;984000010110825;1;04/07/2026 21.03;1486;49046;545;;;
110825;984000010110825;1;05/07/2026 00.31;247;50536;83;;;
110825;984000010110825;1;05/07/2026 00.50;269;50269;76;;;
110825;984000010110825;1;05/07/2026 01.24;89;50758;29;;;
110825;984000010110825;1;05/07/2026 08.30;1457;49447;724;;;
110825;984000010110825;1;05/07/2026 16.59;495;51077;210;;;
110825;984000010110825;1;05/07/2026 17.42;522;50519;216;;;
110825;984000010110825;1;05/07/2026 21.59;1134;51485;440;;;
110825;984000010110825;1;05/07/2026 23.37;545;52612;212;;;
110825;984000010110825;1;06/07/2026 04.33;734;53008;280;;;
110825;984000010110825;1;06/07/2026 07.28;556;52813;242;;;
110825;984000010110825;1;06/07/2026 10.52;568;53729;260;;;
110825;984000010110825;1;06/07/2026 14.11;249;53499;104;;;
110825;984000010110825;1;06/07/2026 18.56;387;53282;123;;;
110825;984000010110825;1;06/07/2026 22.12;749;53257;370;;;
110825;984000010110825;1;06/07/2026 22.53;159;53720;34;;;
110825;984000010110825;1;07/07/2026 02.15;809;53869;355;;;
110825;984000010110825;1;07/07/2026 07.21;761;54286;341;;;
110825;984000010110825;1;07/07/2026 09.53;513;54323;214;;;
110825;984000010110825;1;07/07/2026 13.33;884;54191;402;;;
110825;984000010110825;1;07/07/2026 15.25;462;54826;194;;;
110825;984000010110825;1;07/07/2026 21.23;1085;53957;503;;;
110825;984000010110825;1;08/07/2026 00.11;558;55320;252;;;
110825;984000010110825;1;08/07/2026 03.33;423;55400;192;;;
110825;984000010110825;1;08/07/2026 05.51;554;55408;213;;;
110825;984000010110825;1;08/07/2026 12.37;1149;55838;500;;;
110825;984000010110825;1;08/07/2026 20.57;1556;55866;710;;;
110825;984000010110825;1;09/07/2026 04.05;1232;56202;564;;;
110825;984000010110825;1;09/07/2026 12.35;1038;55532;461;;;
110825;984000010110825;1;10/07/2026 10.35;1861;52877;747;;;
110825;984000010110825;1;10/07/2026 17.59;1927;55038;794;;;
110825;984000010110825;1;11/07/2026 05.56;1704;55675;831;;;
110825;984000010110825;1;11/07/2026 13.34;1287;56011;560;;;
110825;984000010110825;1;11/07/2026 18.03;776;56426;331;;;
110825;984000010110825;1;11/07/2026 20.47;682;58061;303;;;
110825;984000010110825;1;11/07/2026 22.23;305;58601;90;;;
110825;984000010110825;1;12/07/2026 06.28;1003;58076;404;;;
110825;984000010110825;1;12/07/2026 12.58;1506;57531;613;;;
110825;984000010110825;1;12/07/2026 14.05;114;58638;25;;;
110825;984000010110825;1;12/07/2026 17.46;531;58428;189;;;
110825;984000010110825;1;12/07/2026 20.50;1154;58758;461;;;
110825;984000010110825;1;13/07/2026 01.25;694;59506;314;;;
110825;984000010110825;1;13/07/2026 09.55;944;60110;398;;;
110825;984000010110825;1;13/07/2026 14.36;1084;60805;493;;;
110825;984000010110825;1;13/07/2026 15.40;570;60818;199;;;
110825;984000010110825;1;13/07/2026 17.17;625;61665;292;;;
110825;984000010110825;1;13/07/2026 23.55;785;62284;398;;;
110825;984000010110825;1;14/07/2026 02.43;782;60948;202;;;
110825;984000010110825;1;14/07/2026 08.55;1214;60205;485;;;
110825;984000010110825;1;14/07/2026 12.33;606;61411;266;;;
110825;984000010110825;1;14/07/2026 16.19;804;62739;317;;;
110825;984000010110825;1;14/07/2026 18.41;1119;63193;491;;;
110825;984000010110825;1;15/07/2026 02.13;1053;63143;527;;;
110825;984000010110825;1;15/07/2026 11.14;1136;63459;521;;;
110825;984000010110825;1;15/07/2026 12.09;18;;6;;;
110825;984000010110825;1;15/07/2026 16.37;1709;64484;855;;;
110825;984000010110825;1;16/07/2026 00.52;1353;64867;710;;;
110825;984000010110825;1;16/07/2026 08.57;581;64261;164;;;
110825;984000010110825;1;16/07/2026 12.25;1159;64329;282;;;
110825;984000010110825;1;16/07/2026 14.57;777;63838;305;;;
110825;984000010110825;1;16/07/2026 16.59;910;65135;410;;;
110825;984000010110825;1;16/07/2026 22.34;523;64490;174;;;
110825;984000010110825;1;17/07/2026 00.22;563;65558;284;;;
110825;984000010110825;1;17/07/2026 05.05;626;65463;293;;;
110825;984000010110825;1;17/07/2026 10.03;826;64564;418;;;
110825;984000010110825;1;17/07/2026 13.06;646;65295;332;;;
110825;984000010110825;1;17/07/2026 16.43;1652;66237;810;;;
110825;984000010110825;1;17/07/2026 20.39;390;66878;199;;;
110825;984000010110825;1;18/07/2026 02.30;999;66726;532;;;
110825;984000010110825;1;18/07/2026 10.01;940;66903;438;;;
110825;984000010110825;1;18/07/2026 10.43;100;66869;38;;;
110825;984000010110825;1;18/07/2026 11.06;209;67067;32;;;
110825;984000010110825;1;18/07/2026 14.05;1030;67972;468;;;
110825;984000010110825;1;18/07/2026 19.06;1599;69088;923;;;
110825;984000010110825;1;19/07/2026 01.14;302;70496;158;;;
110825;984000010110825;1;19/07/2026 11.44;486;68945;190;;;
110825;984000010110825;1;19/07/2026 17.45;1682;67959;860;;;
110825;984000010110825;1;20/07/2026 00.00;666;69408;311;;;
110825;984000010110825;1;20/07/2026 03.16;696;69281;341;;;
110825;984000010110825;1;20/07/2026 06.13;190;70639;71;;;
110825;984000010110825;1;20/07/2026 09.20;542;69617;281;;;
111603;984000010111603;1;19/06/2026 13.14;458;36986;100;;;
111603;984000010111603;1;19/06/2026 18.24;271;35501;69;;;
111603;984000010111603;1;19/06/2026 18.44;603;36051;230;;;
111603;984000010111603;1;19/06/2026 19.01;331;35955;93;;;
111603;984000010111603;1;20/06/2026 05.19;691;36131;244;;;
111603;984000010111603;1;20/06/2026 05.50;31;;1;;;
111603;984000010111603;1;20/06/2026 13.49;1333;38606;413;;;
111603;984000010111603;1;21/06/2026 07.35;1597;44581;454;;;
111603;984000010111603;1;21/06/2026 14.01;2049;53256;671;;;
111603;984000010111603;1;21/06/2026 19.48;736;38005;210;;;
111603;984000010111603;1;22/06/2026 08.52;1547;37808;473;;;
111603;984000010111603;1;22/06/2026 12.07;1174;57021;279;;;
111603;984000010111603;1;22/06/2026 14.58;336;39118;122;;;
111603;984000010111603;1;23/06/2026 05.11;980;38355;321;;;
111603;984000010111603;1;23/06/2026 09.52;551;39155;150;;;
111603;984000010111603;1;23/06/2026 12.12;1324;39007;511;;;
111603;984000010111603;1;23/06/2026 12.36;179;39036;55;;;
111603;984000010111603;1;23/06/2026 15.22;278;40803;82;;;
111603;984000010111603;1;24/06/2026 04.58;1233;39123;400;;;
111603;984000010111603;1;24/06/2026 11.04;1713;39225;591;;;
111603;984000010111603;1;24/06/2026 11.34;99;39514;28;;;
111603;984000010111603;1;24/06/2026 13.04;896;40421;306;;;
111603;984000010111603;1;24/06/2026 22.52;1495;41062;401;;;
111603;984000010111603;1;25/06/2026 00.12;187;40330;55;;;
111603;984000010111603;1;25/06/2026 11.05;2428;40624;704;;;
111603;984000010111603;1;25/06/2026 13.15;729;41673;259;;;
111603;984000010111603;1;26/06/2026 02.35;1771;41604;603;;;
111603;984000010111603;1;26/06/2026 04.44;26;;12;;;
111603;984000010111603;1;26/06/2026 09.50;1809;42160;590;;;
111603;984000010111603;1;26/06/2026 11.54;1205;31925;408;;;
111603;984000010111603;1;27/06/2026 00.33;1365;43098;526;;;
111603;984000010111603;1;27/06/2026 08.28;1999;43217;740;;;
111603;984000010111603;1;27/06/2026 12.40;1201;45477;334;;;
111603;984000010111603;1;27/06/2026 21.15;1454;45054;485;;;
111603;984000010111603;1;28/06/2026 05.27;545;44713;173;;;
111603;984000010111603;1;28/06/2026 06.18;698;45070;226;;;
111603;984000010111603;1;28/06/2026 08.28;358;45088;57;;;
111603;984000010111603;1;28/06/2026 10.04;1040;45045;361;;;
111603;984000010111603;1;28/06/2026 16.44;1310;45937;411;;;
111603;984000010111603;1;29/06/2026 00.29;867;46745;260;;;
111603;984000010111603;1;29/06/2026 04.45;1711;46476;546;;;
111603;984000010111603;1;29/06/2026 11.07;1158;45897;444;;;
111603;984000010111603;1;29/06/2026 22.47;1359;45083;440;;;
111603;984000010111603;1;30/06/2026 04.59;1782;46144;676;;;
111603;984000010111603;1;30/06/2026 12.35;1262;46518;490;;;
111603;984000010111603;1;01/07/2026 00.55;1375;47182;419;;;
111603;984000010111603;1;01/07/2026 02.27;313;47787;82;;;
111603;984000010111603;1;01/07/2026 06.08;986;47527;338;;;
111603;984000010111603;1;01/07/2026 11.55;867;48643;268;;;
111603;984000010111603;1;02/07/2026 00.05;1545;48212;528;;;
111603;984000010111603;1;02/07/2026 05.23;1936;47590;713;;;
111603;984000010111603;1;02/07/2026 12.33;1594;49443;527;;;
111603;984000010111603;1;02/07/2026 23.08;1162;49874;395;;;
111603;984000010111603;1;03/07/2026 05.10;1274;49579;522;;;
111603;984000010111603;1;03/07/2026 06.21;949;50512;352;;;
111603;984000010111603;1;03/07/2026 18.58;2111;51071;714;;;
111603;984000010111603;1;04/07/2026 00.53;933;51788;275;;;
111603;984000010111603;1;04/07/2026 05.25;884;51241;410;;;
111603;984000010111603;1;04/07/2026 06.59;1322;51524;608;;;
111603;984000010111603;1;04/07/2026 20.28;1871;52478;652;;;
111603;984000010111603;1;05/07/2026 03.34;1468;53457;640;;;
111603;984000010111603;1;05/07/2026 07.04;1092;54121;421;;;
111603;984000010111603;1;05/07/2026 20.09;2081;53654;779;;;
111603;984000010111603;1;06/07/2026 01.25;384;54674;130;;;
111603;984000010111603;1;06/07/2026 03.51;1818;54791;775;;;
111603;984000010111603;1;06/07/2026 11.49;1200;55446;431;;;
111603;984000010111603;1;06/07/2026 21.19;842;55398;315;;;
111603;984000010111603;1;07/07/2026 00.14;1514;56210;602;;;
111603;984000010111603;1;07/07/2026 04.31;1496;56873;568;;;
111603;984000010111603;1;07/07/2026 10.40;1740;57550;655;;;
111603;984000010111603;1;07/07/2026 22.00;1722;56846;658;;;
111603;984000010111603;1;08/07/2026 02.41;1566;58217;533;;;
111603;984000010111603;1;08/07/2026 04.42;329;58335;131;;;
111603;984000010111603;1;08/07/2026 12.07;1787;57887;717;;;
111603;984000010111603;1;08/07/2026 19.07;909;58901;262;;;
111603;984000010111603;1;09/07/2026 00.59;1976;59056;794;;;
111603;984000010111603;1;09/07/2026 05.32;964;59207;401;;;
111603;984000010111603;1;09/07/2026 13.53;427;58827;181;;;
111603;984000010111603;1;09/07/2026 14.07;722;58161;274;;;
111603;984000010111603;1;09/07/2026 22.41;2119;58279;850;;;
111603;984000010111603;1;10/07/2026 04.16;1697;59713;702;;;
111603;984000010111603;1;10/07/2026 15.45;528;60046;179;;;
111603;984000010111603;1;10/07/2026 16.08;306;60209;108;;;
111603;984000010111603;1;10/07/2026 20.21;1340;61108;459;;;
111603;984000010111603;1;10/07/2026 23.54;1352;61682;488;;;
111603;984000010111603;1;11/07/2026 02.09;1469;61521;564;;;
111603;984000010111603;1;11/07/2026 07.50;859;62164;298;;;
111603;984000010111603;1;11/07/2026 15.38;1873;63012;632;;;
111603;984000010111603;1;12/07/2026 00.23;2509;63337;990;;;
111603;984000010111603;1;12/07/2026 10.52;1992;63318;804;;;
111603;984000010111603;1;12/07/2026 17.08;1105;63107;394;;;
111603;984000010111603;1;12/07/2026 22.40;1817;63855;734;;;
111603;984000010111603;1;13/07/2026 03.25;924;64664;441;;;
111603;984000010111603;1;13/07/2026 11.12;1899;63519;774;;;
111603;984000010111603;1;13/07/2026 18.43;1723;65323;729;;;
111603;984000010111603;1;13/07/2026 21.39;1132;66664;454;;;
111603;984000010111603;1;14/07/2026 06.01;1696;66358;716;;;
111603;984000010111603;1;14/07/2026 13.44;1217;66353;453;;;
111603;984000010111603;1;14/07/2026 15.24;474;67549;213;;;
111603;984000010111603;1;14/07/2026 19.38;586;67510;248;;;
111603;984000010111603;1;14/07/2026 22.33;1971;68442;997;;;
111603;984000010111603;1;15/07/2026 09.31;2328;68487;990;;;
111603;984000010111603;1;15/07/2026 18.13;1823;69041;832;;;
111603;984000010111603;1;15/07/2026 20.48;1100;70559;466;;;
111603;984000010111603;1;16/07/2026 03.16;1126;70150;441;;;
111603;984000010111603;1;16/07/2026 09.37;700;69725;79;;;
111603;984000010111603;1;16/07/2026 10.00;317;69557;119;;;
111603;984000010111603;1;16/07/2026 11.39;1692;69920;717;;;
111603;984000010111603;1;16/07/2026 12.20;353;71201;163;;;
111603;984000010111603;1;16/07/2026 19.38;1394;70171;595;;;
111603;984000010111603;1;16/07/2026 22.21;614;71524;300;;;
111603;984000010111603;1;17/07/2026 08.01;1870;70838;839;;;
111603;984000010111603;1;17/07/2026 11.54;157;72051;71;;;
111603;984000010111603;1;17/07/2026 14.05;1685;72243;708;;;
111603;984000010111603;1;17/07/2026 19.53;1981;71773;961;;;
111603;984000010111603;1;18/07/2026 08.45;1542;72951;706;;;
111603;984000010111603;1;18/07/2026 11.49;348;74028;157;;;
111603;984000010111603;1;18/07/2026 14.23;1140;74396;511;;;
111603;984000010111603;1;18/07/2026 20.21;1659;75234;1052;;;
111603;984000010111603;1;19/07/2026 09.01;869;74421;380;;;
111603;984000010111603;1;19/07/2026 13.37;1838;74885;823;;;
111603;984000010111603;1;19/07/2026 19.29;2089;75773;1250;;;
111603;984000010111603;1;20/07/2026 08.37;1037;76306;349;;;
111603;984000010111603;1;20/07/2026 09.32;131;76340;69;;;
111611;984000010111611;1;19/06/2026 12.46;101;32491;1;;;
111611;984000010111611;1;19/06/2026 12.50;20;;1;;;
111611;984000010111611;1;20/06/2026 07.39;6;;1;;;
111611;984000010111611;1;20/06/2026 13.04;1521;52642;20;;;
111611;984000010111611;1;20/06/2026 13.48;61;51833;456;;;
111611;984000010111611;1;20/06/2026 16.54;411;32923;95;;;
111611;984000010111611;1;20/06/2026 18.14;193;33450;46;;;
111611;984000010111611;1;20/06/2026 20.33;283;31920;74;;;
111611;984000010111611;1;21/06/2026 01.21;1188;25454;371;;;
111611;984000010111611;1;21/06/2026 04.51;523;35436;107;;;
111611;984000010111611;1;21/06/2026 08.21;96;33016;17;;;
111611;984000010111611;1;21/06/2026 09.27;1399;48866;325;;;
111611;984000010111611;1;21/06/2026 13.33;1754;50176;439;;;
111611;984000010111611;1;21/06/2026 18.01;711;34541;158;;;
111611;984000010111611;1;21/06/2026 22.11;438;27793;75;;;
111611;984000010111611;1;22/06/2026 01.30;394;34259;72;;;
111611;984000010111611;1;22/06/2026 05.08;1506;48556;249;;;
111611;984000010111611;1;22/06/2026 10.04;1447;49867;204;;;
111611;984000010111611;1;22/06/2026 14.26;1893;35191;344;;;
111611;984000010111611;1;22/06/2026 19.13;1856;35950;301;;;
111611;984000010111611;1;23/06/2026 00.15;948;35619;123;;;
111611;984000010111611;1;23/06/2026 06.50;932;38920;195;;;
111611;984000010111611;1;23/06/2026 10.34;1715;54055;199;;;
111611;984000010111611;1;23/06/2026 18.10;2337;35927;632;;;
111611;984000010111611;1;23/06/2026 23.45;354;37488;62;;;
111611;984000010111611;1;24/06/2026 01.03;688;36908;167;;;
111611;984000010111611;1;24/06/2026 06.27;1842;36419;437;;;
111611;984000010111611;1;24/06/2026 12.26;2276;38032;589;;;
111611;984000010111611;1;24/06/2026 20.30;1489;38577;315;;;
111611;984000010111611;1;25/06/2026 00.58;1106;37998;222;;;
111611;984000010111611;1;25/06/2026 05.32;934;39300;223;;;
111611;984000010111611;1;25/06/2026 08.52;904;60285;256;;;
111611;984000010111611;1;25/06/2026 11.45;1614;38990;465;;;
111611;984000010111611;1;25/06/2026 17.06;666;39979;148;;;
111611;984000010111611;1;25/06/2026 21.35;1335;40138;389;;;
111611;984000010111611;1;25/06/2026 23.59;666;39607;172;;;
111611;984000010111611;1;26/06/2026 04.10;1147;39377;238;;;
111611;984000010111611;1;26/06/2026 09.04;1782;39563;533;;;
111611;984000010111611;1;26/06/2026 18.28;2185;40031;558;;;
111611;984000010111611;1;27/06/2026 01.29;2137;39943;652;;;
111611;984000010111611;1;27/06/2026 06.46;1023;41050;282;;;
111611;984000010111611;1;27/06/2026 09.29;1310;41445;392;;;
111611;984000010111611;1;27/06/2026 15.29;1060;42059;292;;;
111611;984000010111611;1;27/06/2026 17.25;1042;42468;265;;;
111611;984000010111611;1;27/06/2026 22.36;94;42064;23;;;
111611;984000010111611;1;27/06/2026 23.01;952;42212;262;;;
111611;984000010111611;1;28/06/2026 02.34;739;41972;219;;;
111611;984000010111611;1;28/06/2026 06.48;1767;42061;496;;;
111611;984000010111611;1;28/06/2026 10.23;737;42899;127;;;
111611;984000010111611;1;28/06/2026 12.38;1220;43667;238;;;
111611;984000010111611;1;28/06/2026 18.58;1533;43435;429;;;
111611;984000010111611;1;28/06/2026 20.42;392;43400;97;;;
111611;984000010111611;1;29/06/2026 02.28;898;42879;291;;;
111611;984000010111611;1;29/06/2026 02.59;649;43219;210;;;
111611;984000010111611;1;29/06/2026 08.01;2078;43038;617;;;
111611;984000010111611;1;29/06/2026 12.58;1190;44549;358;;;
111611;984000010111611;1;29/06/2026 20.30;983;43981;262;;;
111611;984000010111611;1;30/06/2026 01.58;543;44014;158;;;
111611;984000010111611;1;30/06/2026 04.28;1164;44539;366;;;
111611;984000010111611;1;30/06/2026 07.16;339;45622;121;;;
111611;984000010111611;1;30/06/2026 10.05;271;44964;79;;;
111611;984000010111611;1;30/06/2026 11.07;941;44445;267;;;
111611;984000010111611;1;30/06/2026 12.33;112;45648;21;;;
111611;984000010111611;1;30/06/2026 16.38;1096;45523;367;;;
111611;984000010111611;1;01/07/2026 04.16;1755;44444;686;;;
111611;984000010111611;1;01/07/2026 09.51;1658;46013;484;;;
111611;984000010111611;1;01/07/2026 17.31;1067;45978;342;;;
111611;984000010111611;1;02/07/2026 01.45;1424;47259;509;;;
111611;984000010111611;1;02/07/2026 09.18;1971;46305;699;;;
111611;984000010111611;1;02/07/2026 18.29;1619;47003;559;;;
111611;984000010111611;1;02/07/2026 22.23;10;;1;;;
111611;984000010111611;1;03/07/2026 04.16;1914;47126;718;;;
111611;984000010111611;1;03/07/2026 06.12;219;47995;58;;;
111611;984000010111611;1;03/07/2026 10.57;1012;48943;297;;;
111611;984000010111611;1;03/07/2026 16.42;1081;48669;399;;;
111611;984000010111611;1;03/07/2026 19.39;571;49000;137;;;
111611;984000010111611;1;04/07/2026 02.42;1899;48364;770;;;
111611;984000010111611;1;04/07/2026 06.41;1083;49594;383;;;
111611;984000010111611;1;04/07/2026 11.59;1293;49980;425;;;
111611;984000010111611;1;04/07/2026 17.22;1131;50899;342;;;
111611;984000010111611;1;04/07/2026 18.50;210;50901;35;;;
111611;984000010111611;1;04/07/2026 22.02;1089;50491;390;;;
111611;984000010111611;1;05/07/2026 01.44;116;51172;26;;;
111611;984000010111611;1;05/07/2026 03.12;1362;51009;554;;;
111611;984000010111611;1;05/07/2026 09.01;1575;51587;628;;;
111611;984000010111611;1;05/07/2026 15.46;1154;52913;418;;;
111611;984000010111611;1;05/07/2026 20.44;1079;52060;384;;;
111611;984000010111611;1;06/07/2026 01.32;1335;52338;496;;;
111611;984000010111611;1;06/07/2026 04.21;618;53196;216;;;
111611;984000010111611;1;06/07/2026 08.07;1277;53428;463;;;
111611;984000010111611;1;06/07/2026 14.50;1248;53913;433;;;
111611;984000010111611;1;06/07/2026 17.54;768;54736;253;;;
111611;984000010111611;1;06/07/2026 18.51;24;;1;;;
111611;984000010111611;1;06/07/2026 23.37;1572;53971;599;;;
111611;984000010111611;1;07/07/2026 04.11;1260;54512;493;;;
111611;984000010111611;1;07/07/2026 06.06;481;55183;160;;;
111611;984000010111611;1;07/07/2026 14.00;1428;54562;538;;;
